"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Northwest Territories","2016A000261","Indoor walking/jogging tracks","Poor","Percentage","242","units","0","v1234817923","13.32.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor walking/jogging tracks","Fair","Percentage","242","units","0","v1234817921","13.32.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor walking/jogging tracks","Good","Percentage","242","units","0","v1234817922","13.32.4","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor walking/jogging tracks","Very good","Percentage","242","units","0","v1234817924","13.32.5","100.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor walking/jogging tracks","Physical condition unknown","Percentage","242","units","0","v1234817920","13.32.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor fitness areas","Very poor","Percentage","242","units","0","v1234817823","13.33.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor fitness areas","Poor","Percentage","242","units","0","v1234817821","13.33.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor fitness areas","Fair","Percentage","242","units","0","v1234817819","13.33.3","42.9","E","","","1"
"2020","Northwest Territories","2016A000261","Indoor fitness areas","Good","Percentage","242","units","0","v1234817820","13.33.4","42.9","E","","","1"
"2020","Northwest Territories","2016A000261","Indoor fitness areas","Very good","Percentage","242","units","0","v1234817822","13.33.5","14.3","B","","","1"
"2020","Northwest Territories","2016A000261","Indoor fitness areas","Physical condition unknown","Percentage","242","units","0","v1234817818","13.33.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor fields","Very poor","Percentage","242","units","0","v1001730498","13.24.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor fields","Poor","Percentage","242","units","0","v1001730511","13.24.2","50.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor fields","Fair","Percentage","242","units","0","v1001730524","13.24.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor fields","Good","Percentage","242","units","0","v1001730537","13.24.4","50.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor fields","Very good","Percentage","242","units","0","v1001730550","13.24.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Indoor fields","Physical condition unknown","Percentage","242","units","0","v1001730563","13.24.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor speciality areas","Very poor","Percentage","242","units","0","v1234817895","13.34.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor speciality areas","Poor","Percentage","242","units","0","v1234817893","13.34.2","35.0","E","","","1"
"2020","Northwest Territories","2016A000261","Outdoor speciality areas","Fair","Percentage","242","units","0","v1234817891","13.34.3","45.0","E","","","1"
"2020","Northwest Territories","2016A000261","Outdoor speciality areas","Good","Percentage","242","units","0","v1234817892","13.34.4","1.3","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor speciality areas","Very good","Percentage","242","units","0","v1234817894","13.34.5","3.7","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor speciality areas","Physical condition unknown","Percentage","242","units","0","v1234817890","13.34.6","15.0","D","","","1"
"2020","Northwest Territories","2016A000261","Playgrounds","Very poor","Percentage","242","units","0","v1234817859","13.35.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Playgrounds","Poor","Percentage","242","units","0","v1234817857","13.35.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Playgrounds","Fair","Percentage","242","units","0","v1234817855","13.35.3","31.5","D","","","1"
"2020","Northwest Territories","2016A000261","Playgrounds","Good","Percentage","242","units","0","v1234817856","13.35.4","28.8","C","","","1"
"2020","Northwest Territories","2016A000261","Playgrounds","Very good","Percentage","242","units","0","v1234817858","13.35.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Playgrounds","Physical condition unknown","Percentage","242","units","0","v1234817854","13.35.6","39.7","C","","","1"
"2020","Northwest Territories","2016A000261","Outdoor tennis and/or pickleball courts","Very poor","Percentage","242","units","0","v1001730415","13.23.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor tennis and/or pickleball courts","Poor","Percentage","242","units","0","v1001730429","13.23.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Outdoor tennis and/or pickleball courts","Fair","Percentage","242","units","0","v1001730443","13.23.3","27.5","D","","","1"
"2020","Northwest Territories","2016A000261","Outdoor tennis and/or pickleball courts","Good","Percentage","242","units","0","v1001730457","13.23.4","60.7","E","","","1"
"2020","Northwest Territories","2016A000261","Outdoor tennis and/or pickleball courts","Very good","Percentage","242","units","0","v1001730471","13.23.5","11.8","B","","","1"
"2020","Northwest Territories","2016A000261","Outdoor tennis and/or pickleball courts","Physical condition unknown","Percentage","242","units","0","v1001730485","13.23.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Ball diamonds","Very poor","Percentage","242","units","0","v1234817805","13.36.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Ball diamonds","Poor","Percentage","242","units","0","v1234817803","13.36.2","7.1","A","","","1"
"2020","Northwest Territories","2016A000261","Ball diamonds","Fair","Percentage","242","units","0","v1234817801","13.36.3","9.6","B","","","1"
"2020","Northwest Territories","2016A000261","Ball diamonds","Good","Percentage","242","units","0","v1234817802","13.36.4","59.1","B","","","1"
"2020","Northwest Territories","2016A000261","Ball diamonds","Very good","Percentage","242","units","0","v1234817804","13.36.5","19.1","C","","","1"
"2020","Northwest Territories","2016A000261","Ball diamonds","Physical condition unknown","Percentage","242","units","0","v1234817800","13.36.6","5.1","A","","","1"
"2020","Northwest Territories","2016A000261","Rectangular sports fields (natural turf)","Very poor","Percentage","242","units","0","v1234817817","13.37.1","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Rectangular sports fields (natural turf)","Poor","Percentage","242","units","0","v1234817815","13.37.2","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Rectangular sports fields (natural turf)","Fair","Percentage","242","units","0","v1234817813","13.37.3","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Rectangular sports fields (natural turf)","Good","Percentage","242","units","0","v1234817814","13.37.4","100.0","A","","","1"
"2020","Northwest Territories","2016A000261","Rectangular sports fields (natural turf)","Very good","Percentage","242","units","0","v1234817816","13.37.5","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Rectangular sports fields (natural turf)","Physical condition unknown","Percentage","242","units","0","v1234817812","13.37.6","0.0","A","","","1"
"2020","Northwest Territories","2016A000261","Artificial turf sports fields","Very poor","Percentage","242","units","0","v1234817811","13.38.1","60.0","E","","","1"
"2020","Northwest Territories","2016A000261","Artificial turf sports fields","Poor","Percentage","242","units","0","v1234817809","13.38.2","0.0","A","","","1"
