"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Ontario","2016A000235","Indoor walking/jogging tracks","Very poor","Percentage","242","units","0","v1234817217","7.32.1","0.0","A","","","1"
"2020","Ontario","2016A000235","Indoor walking/jogging tracks","Poor","Percentage","242","units","0","v1234817215","7.32.2","0.3","A","","","1"
"2020","Ontario","2016A000235","Indoor walking/jogging tracks","Fair","Percentage","242","units","0","v1234817213","7.32.3","8.9","A","","","1"
"2020","Ontario","2016A000235","Indoor walking/jogging tracks","Good","Percentage","242","units","0","v1234817214","7.32.4","23.0","A","","","1"
"2020","Ontario","2016A000235","Indoor walking/jogging tracks","Very good","Percentage","242","units","0","v1234817216","7.32.5","55.9","A","","","1"
"2020","Ontario","2016A000235","Indoor walking/jogging tracks","Physical condition unknown","Percentage","242","units","0","v1234817212","7.32.6","11.8","A","","","1"
"2020","Ontario","2016A000235","Indoor fitness areas","Very poor","Percentage","242","units","0","v1234817169","7.33.1","2.4","A","","","1"
"2020","Ontario","2016A000235","Indoor fitness areas","Poor","Percentage","242","units","0","v1234817167","7.33.2","7.0","A","","","1"
"2020","Ontario","2016A000235","Indoor fitness areas","Fair","Percentage","242","units","0","v1234817165","7.33.3","12.8","A","","","1"
"2020","Ontario","2016A000235","Indoor fitness areas","Good","Percentage","242","units","0","v1234817166","7.33.4","22.8","A","","","1"
"2020","Ontario","2016A000235","Indoor fitness areas","Very good","Percentage","242","units","0","v1234817168","7.33.5","42.9","A","","","1"
"2020","Ontario","2016A000235","Indoor fitness areas","Physical condition unknown","Percentage","242","units","0","v1234817164","7.33.6","12.1","A","","","1"
"2020","Ontario","2016A000235","Indoor fields","Very poor","Percentage","242","units","0","v1001730492","7.24.1","0.0","A","","","1"
"2020","Ontario","2016A000235","Indoor fields","Poor","Percentage","242","units","0","v1001730505","7.24.2","4.9","A","","","1"
"2020","Ontario","2016A000235","Indoor fields","Fair","Percentage","242","units","0","v1001730518","7.24.3","18.0","A","","","1"
"2020","Ontario","2016A000235","Indoor fields","Good","Percentage","242","units","0","v1001730531","7.24.4","19.8","A","","","1"
"2020","Ontario","2016A000235","Indoor fields","Very good","Percentage","242","units","0","v1001730544","7.24.5","30.4","A","","","1"
"2020","Ontario","2016A000235","Indoor fields","Physical condition unknown","Percentage","242","units","0","v1001730557","7.24.6","26.9","A","","","1"
"2020","Ontario","2016A000235","Outdoor speciality areas","Very poor","Percentage","242","units","0","v1234817205","7.34.1","3.3","A","","","1"
"2020","Ontario","2016A000235","Outdoor speciality areas","Poor","Percentage","242","units","0","v1234817203","7.34.2","4.4","A","","","1"
"2020","Ontario","2016A000235","Outdoor speciality areas","Fair","Percentage","242","units","0","v1234817201","7.34.3","18.2","A","","","1"
"2020","Ontario","2016A000235","Outdoor speciality areas","Good","Percentage","242","units","0","v1234817202","7.34.4","40.8","A","","","1"
"2020","Ontario","2016A000235","Outdoor speciality areas","Very good","Percentage","242","units","0","v1234817204","7.34.5","18.4","A","","","1"
"2020","Ontario","2016A000235","Outdoor speciality areas","Physical condition unknown","Percentage","242","units","0","v1234817200","7.34.6","14.9","A","","","1"
