"REF_DATE","GEO","DGUID","Culture, recreation and sports facilities","Overall physical condition of assets","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Alberta","2016A000248","Rectangular sports fields (natural turf)","Physical condition unknown","Percentage","242","units","0","v1234817464","10.37.6","14.2","A","","","1"
"2020","Alberta","2016A000248","Artificial turf sports fields","Very poor","Percentage","242","units","0","v1234817463","10.38.1","0.0","A","","","1"
"2020","Alberta","2016A000248","Artificial turf sports fields","Poor","Percentage","242","units","0","v1234817461","10.38.2","2.4","A","","","1"
"2020","Alberta","2016A000248","Artificial turf sports fields","Fair","Percentage","242","units","0","v1234817459","10.38.3","27.1","B","","","1"
"2020","Alberta","2016A000248","Artificial turf sports fields","Good","Percentage","242","units","0","v1234817460","10.38.4","9.3","A","","","1"
"2020","Alberta","2016A000248","Artificial turf sports fields","Very good","Percentage","242","units","0","v1234817462","10.38.5","51.3","B","","","1"
"2020","Alberta","2016A000248","Artificial turf sports fields","Physical condition unknown","Percentage","242","units","0","v1234817458","10.38.6","9.9","A","","","1"
"2020","Alberta","2016A000248","Paved pathways (in kilometres)","Very poor","Percentage","242","units","0","v1234817493","10.39.1","1.6","A","","","1"
"2020","Alberta","2016A000248","Paved pathways (in kilometres)","Poor","Percentage","242","units","0","v1234817491","10.39.2","6.2","A","","","1"
"2020","Alberta","2016A000248","Paved pathways (in kilometres)","Fair","Percentage","242","units","0","v1234817489","10.39.3","20.1","A","","","1"
"2020","Alberta","2016A000248","Paved pathways (in kilometres)","Good","Percentage","242","units","0","v1234817490","10.39.4","44.4","A","","","1"
"2020","Alberta","2016A000248","Paved pathways (in kilometres)","Very good","Percentage","242","units","0","v1234817492","10.39.5","19.9","A","","","1"
"2020","Alberta","2016A000248","Paved pathways (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234817488","10.39.6","7.9","A","","","1"
"2020","Alberta","2016A000248","Trails (non-paved) (in kilometres)","Very poor","Percentage","242","units","0","v1234817529","10.40.1","4.7","A","","","1"
"2020","Alberta","2016A000248","Trails (non-paved) (in kilometres)","Poor","Percentage","242","units","0","v1234817527","10.40.2","3.4","A","","","1"
"2020","Alberta","2016A000248","Trails (non-paved) (in kilometres)","Fair","Percentage","242","units","0","v1234817525","10.40.3","21.3","A","","","1"
"2020","Alberta","2016A000248","Trails (non-paved) (in kilometres)","Good","Percentage","242","units","0","v1234817526","10.40.4","35.0","A","","","1"
"2020","Alberta","2016A000248","Trails (non-paved) (in kilometres)","Very good","Percentage","242","units","0","v1234817528","10.40.5","14.8","A","","","1"
"2020","Alberta","2016A000248","Trails (non-paved) (in kilometres)","Physical condition unknown","Percentage","242","units","0","v1234817524","10.40.6","20.8","A","","","1"


